pais,anio,esperanza_vida,pib,poblacion
Eritrea,1979,42.7,NA,1730000
Eritrea,1980,43.2,NA,1780000
Eritrea,1981,43.6,NA,1840000
Eritrea,1982,44,NA,1890000
Eritrea,1983,44.3,NA,1950000
Eritrea,1984,44.6,NA,2000000
Eritrea,1985,45.1,NA,2060000
Eritrea,1986,45.6,NA,2130000
Eritrea,1987,46,NA,2190000
Eritrea,1988,46.3,NA,2230000
Eritrea,1989,46.2,NA,2260000
Eritrea,1990,47,NA,2270000
Eritrea,1991,52.7,NA,2260000
Eritrea,1992,53.2,512,2240000
Eritrea,1993,53.6,585,2220000
Eritrea,1994,53.6,716,2200000
Eritrea,1995,54,741,2200000
Eritrea,1996,54.5,813,2200000
Eritrea,1997,54.5,877,2210000
Eritrea,1998,47.3,888,2240000
Eritrea,1999,54.8,876,2290000
Eritrea,2000,56.1,828,2370000
Eritrea,2001,56.6,870,2480000
Eritrea,2002,57,857,2600000
Eritrea,2003,57.4,796,2720000
Eritrea,2004,57.7,772,2830000
Eritrea,2005,58.3,762,2920000
Eritrea,2006,58.7,731,3000000
Eritrea,2007,59.1,722,3060000
Eritrea,2008,59.6,638,3120000
Eritrea,2009,60,650,3170000
Eritrea,2010,60.4,654,3210000
Eritrea,2011,60.9,701,3250000
Eritrea,2012,61.3,NA,3280000
Eritrea,2013,61.8,NA,3310000
Eritrea,2014,62.2,NA,3340000
Eritrea,2015,62.6,NA,3380000
Eritrea,2016,63,NA,3410000
Eritrea,2017,63.4,NA,3450000
Eritrea,2018,63.8,NA,3500000
Eritrea,2019,64,NA,3550000
Eritrea,2020,64.5,NA,3600000
Eslovaquia,1960,70.8,NA,4200000
Eslovaquia,1961,70.6,NA,4250000
Eslovaquia,1962,70.7,NA,4300000
Eslovaquia,1963,71,NA,4340000
Eslovaquia,1964,70.5,NA,4380000
Eslovaquia,1965,70.6,NA,4420000
Eslovaquia,1966,71.1,NA,4450000
Eslovaquia,1967,70.6,NA,4480000
Eslovaquia,1968,70.1,NA,4510000
Eslovaquia,1969,69.9,NA,4540000
Eslovaquia,1970,70.1,NA,4580000
Eslovaquia,1971,70.5,NA,4620000
Eslovaquia,1972,70.2,NA,4660000
Eslovaquia,1973,70.4,NA,4710000
Eslovaquia,1974,70.6,NA,4750000
Eslovaquia,1975,70.7,NA,4800000
Eslovaquia,1976,70.6,NA,4850000
Eslovaquia,1977,70.6,NA,4900000
Eslovaquia,1978,70.9,NA,4950000
Eslovaquia,1979,70.7,NA,5000000
Eslovaquia,1980,70.8,NA,5040000
Eslovaquia,1981,71,NA,5070000
Eslovaquia,1982,70.7,NA,5110000
Eslovaquia,1983,70.9,NA,5140000
Eslovaquia,1984,71,NA,5170000
Eslovaquia,1985,71.2,NA,5190000
Eslovaquia,1986,71.2,NA,5220000
Eslovaquia,1987,71.4,NA,5240000
Eslovaquia,1988,71.3,NA,5270000
Eslovaquia,1989,71.1,NA,5290000
Eslovaquia,1990,71.3,NA,5310000
Eslovaquia,1991,71.7,NA,5330000
Eslovaquia,1992,72.2,6655,5350000
Eslovaquia,1993,72.7,6756,5360000
Eslovaquia,1994,72.7,7147,5380000
Eslovaquia,1995,73.2,7542,5380000
Eslovaquia,1996,73,8024,5390000
Eslovaquia,1997,73,8484,5400000
Eslovaquia,1998,73.3,8818,5400000
Eslovaquia,1999,73.7,8800,5400000
Eslovaquia,2000,73.9,8915,5400000
Eslovaquia,2001,74.1,9222,5400000
Eslovaquia,2002,74.2,9641,5400000
Eslovaquia,2003,74.6,10178,5400000
Eslovaquia,2004,74.5,10717,5400000
Eslovaquia,2005,74.7,11426,5400000
Eslovaquia,2006,74.7,12396,5400000
Eslovaquia,2007,75,13734,5400000
Eslovaquia,2008,75.3,14488,5400000
Eslovaquia,2009,75.8,13679,5400000
Eslovaquia,2010,76,14526,5410000
Eslovaquia,2011,76.3,14890,5410000
Eslovaquia,2012,76.7,15067,5420000
Eslovaquia,2013,76.9,15149,5430000
Eslovaquia,2014,76.8,15547,5440000
Eslovaquia,2015,77.3,16342,5440000
Eslovaquia,2016,77.4,16636,5450000
Eslovaquia,2017,77.5,17106,5450000
Eslovaquia,2018,77.6,17730,5460000
Eslovaquia,2019,76.7,18167,5460000
Eslovaquia,2020,77.8,17361,5460000
Eslovenia,1960,66.3,NA,1600000
Eslovenia,1961,65.9,NA,1610000
Eslovenia,1962,66.9,NA,1610000
Eslovenia,1963,67,NA,1620000
Eslovenia,1964,67.9,NA,1630000
Eslovenia,1965,68.7,NA,1640000
Eslovenia,1966,68.5,NA,1640000
Eslovenia,1967,68.5,NA,1650000
Eslovenia,1968,68.1,NA,1660000
Eslovenia,1969,68.6,NA,1670000
Eslovenia,1970,69,NA,1680000
Eslovenia,1971,68.9,NA,1690000
Eslovenia,1972,69.7,NA,1710000
Eslovenia,1973,70.1,NA,1730000
Eslovenia,1974,70.2,NA,1740000
Eslovenia,1975,70.5,NA,1760000
Eslovenia,1976,70.6,NA,1780000
Eslovenia,1977,70.5,NA,1800000
Eslovenia,1978,70.7,NA,1820000
Eslovenia,1979,71.3,NA,1840000
Eslovenia,1980,71.5,NA,1860000
Eslovenia,1981,71.2,NA,1880000
Eslovenia,1982,71.1,NA,1900000
Eslovenia,1983,71.5,NA,1930000
Eslovenia,1984,72.1,NA,1950000
Eslovenia,1985,72.5,NA,1960000
Eslovenia,1986,72.9,NA,1980000
Eslovenia,1987,73.3,NA,1990000
Eslovenia,1988,73.7,NA,2000000
Eslovenia,1989,74,NA,2010000
Eslovenia,1990,74.2,NA,2010000
Eslovenia,1991,74.5,NA,2010000
Eslovenia,1992,74.7,NA,2000000
Eslovenia,1993,74.9,NA,2000000
Eslovenia,1994,75.1,NA,1990000
Eslovenia,1995,75.3,13276,1990000
Eslovenia,1996,75.3,13710,1990000
Eslovenia,1997,75.5,14422,1990000
Eslovenia,1998,75.8,14927,1990000
Eslovenia,1999,76.3,15712,1990000
Eslovenia,2000,76.3,16241,1990000
Eslovenia,2001,76.8,16737,1990000
Eslovenia,2002,77,17302,1990000
Eslovenia,2003,77.4,17803,1990000
Eslovenia,2004,78.1,18568,1990000
Eslovenia,2005,78.3,19239,2000000
Eslovenia,2006,78.6,20280,2010000
Eslovenia,2007,79.1,21575,2020000
Eslovenia,2008,79.4,22297,2030000
Eslovenia,2009,79.7,20428,2040000
Eslovenia,2010,80,20613,2050000
Eslovenia,2011,80.2,20747,2060000
Eslovenia,2012,80.5,20157,2060000
Eslovenia,2013,81.3,19922,2070000
Eslovenia,2014,81,20454,2070000
Eslovenia,2015,81.3,20890,2070000
Eslovenia,2016,81.3,21541,2080000
Eslovenia,2017,81.4,22564,2080000
Eslovenia,2018,81.4,23476,2080000
Eslovenia,2019,80.4,24071,2080000
Eslovenia,2020,81.7,22899,2080000
España,1960,69.7,6215,30700000
España,1961,69.8,6887,31100000
España,1962,70,7503,31400000
España,1963,70.5,8151,31800000
España,1964,70.9,8499,32100000
España,1965,71.2,8933,32500000
España,1966,71.4,9482,32800000
España,1967,71.6,9773,33200000
España,1968,71.5,10282,33500000
España,1969,72,11088,33900000
España,1970,72.1,11436,34300000
España,1971,72.8,11825,34700000
España,1972,72.9,12648,35100000
España,1973,73.3,13483,35500000
España,1974,73.6,14086,35900000
España,1975,74,14010,36300000
España,1976,74.3,14321,36700000
España,1977,74.6,14576,37000000
España,1978,75,14648,37400000
España,1979,75.5,14525,37700000
España,1980,75.8,14727,38000000
España,1981,76.2,14604,38200000
España,1982,76.2,14697,38400000
España,1983,76.4,14885,38600000
España,1984,76.5,15088,38700000
España,1985,76.6,15382,38900000
España,1986,76.8,15835,39000000
España,1987,76.9,16670,39000000
España,1988,76.9,17482,39100000
España,1989,77,18297,39200000
España,1990,77.1,18970,39300000
España,1991,77.5,19404,39400000
España,1992,77.7,19488,39500000
España,1993,78,19187,39700000
España,1994,78.1,19551,39800000
España,1995,78.3,20002,39900000
España,1996,78.8,20449,40000000
España,1997,79,21117,40200000
España,1998,79.1,21954,40500000
España,1999,79.5,22847,40800000
España,2000,79.8,23938,41300000
España,2001,79.9,24708,41900000
España,2002,80,25026,42600000
España,2003,80.3,25311,43300000
España,2004,80.6,25655,44000000
España,2005,81,26146,44700000
España,2006,81.2,26763,45400000
España,2007,81.4,27219,46100000
España,2008,81.8,27026,46600000
España,2009,82.1,25779,46900000
España,2010,82.3,25703,47100000
España,2011,82.4,25403,47100000
España,2012,82.7,24635,46900000
España,2013,82.8,24361,46800000
España,2014,82.8,24772,46700000
España,2015,83,25742,46600000
España,2016,83,26500,46600000
España,2017,83.1,27224,46700000
España,2018,83.1,27726,46700000
España,2019,81.5,28102,46800000
España,2020,83.3,24939,46700000
Estados Unidos,1960,70.3,19135,190000000
Estados Unidos,1961,70.3,19254,192000000
Estados Unidos,1962,70.2,20116,195000000
Estados Unidos,1963,70.3,20701,197000000
Estados Unidos,1964,70.4,21600,200000000
Estados Unidos,1965,70.4,22697,202000000
Estados Unidos,1966,70.5,23894,204000000
Estados Unidos,1967,70.3,24227,206000000
Estados Unidos,1968,70.6,25137,208000000
Estados Unidos,1969,70.9,25664,210000000
Estados Unidos,1970,71.3,25295,211000000
Estados Unidos,1971,71.4,25800,213000000
Estados Unidos,1972,71.7,26868,215000000
Estados Unidos,1973,72.2,28115,217000000
Estados Unidos,1974,72.7,27709,219000000
Estados Unidos,1975,73.1,27380,221000000
Estados Unidos,1976,73.4,28583,223000000
Estados Unidos,1977,73.6,29605,225000000
Estados Unidos,1978,73.9,30915,227000000
Estados Unidos,1979,74,31543,229000000
Estados Unidos,1980,74.3,31162,232000000
Estados Unidos,1981,74.6,31641,234000000
Estados Unidos,1982,74.8,30775,236000000
Estados Unidos,1983,74.9,31893,238000000
Estados Unidos,1984,74.9,33906,240000000
Estados Unidos,1985,75,35009,243000000
Estados Unidos,1986,75.1,35888,245000000
Estados Unidos,1987,75.2,36799,247000000
Estados Unidos,1988,75.4,37989,250000000
Estados Unidos,1989,75.7,39014,252000000
Estados Unidos,1990,75.9,39303,255000000
Estados Unidos,1991,76,38740,257000000
Estados Unidos,1992,75.9,39552,260000000
Estados Unidos,1993,76,40108,262000000
Estados Unidos,1994,76.1,41215,265000000
Estados Unidos,1995,76.4,41821,268000000
Estados Unidos,1996,76.8,42896,272000000
Estados Unidos,1997,76.9,44268,275000000
Estados Unidos,1998,76.9,45716,279000000
Estados Unidos,1999,77,47361,282000000
Estados Unidos,2000,77.1,48746,285000000
Estados Unidos,2001,77.2,48727,287000000
Estados Unidos,2002,77.3,49095,290000000
Estados Unidos,2003,77.7,50036,292000000
Estados Unidos,2004,77.7,51485,295000000
Estados Unidos,2005,78,52790,298000000
Estados Unidos,2006,78.2,53738,301000000
Estados Unidos,2007,78.4,54300,303000000
Estados Unidos,2008,78.6,53854,306000000
Estados Unidos,2009,78.9,51996,309000000
Estados Unidos,2010,78.9,52963,312000000
Estados Unidos,2011,79,53395,314000000
Estados Unidos,2012,79.1,54213,316000000
Estados Unidos,2013,79.1,54831,319000000
Estados Unidos,2014,79,55675,321000000
Estados Unidos,2015,78.9,56763,323000000
Estados Unidos,2016,79,57293,325000000
Estados Unidos,2017,79,58215,327000000
Estados Unidos,2018,78.9,59600,329000000
Estados Unidos,2019,77,60687,331000000
Estados Unidos,2020,79,58060,333000000
Estonia,1960,69.6,NA,1230000
Estonia,1961,69.8,NA,1250000
Estonia,1962,70,NA,1260000
Estonia,1963,70.6,NA,1280000
Estonia,1964,70.8,NA,1290000
Estonia,1965,70.7,NA,1300000
Estonia,1966,70.9,NA,1320000
Estonia,1967,70.6,NA,1330000
Estonia,1968,70.3,NA,1350000
Estonia,1969,70.5,NA,1360000
Estonia,1970,70.6,NA,1370000
Estonia,1971,70.3,NA,1390000
Estonia,1972,70.7,NA,1400000
Estonia,1973,70.8,NA,1410000
Estonia,1974,70.2,NA,1420000
Estonia,1975,69.9,NA,1430000
Estonia,1976,69.9,NA,1440000
Estonia,1977,69.7,NA,1450000
Estonia,1978,69.4,NA,1460000
Estonia,1979,69.7,NA,1470000
Estonia,1980,69.4,NA,1480000
Estonia,1981,69.9,NA,1490000
Estonia,1982,69.8,NA,1500000
Estonia,1983,69.6,NA,1510000
Estonia,1984,69.8,NA,1520000
Estonia,1985,71,NA,1540000
Estonia,1986,71.1,NA,1550000
Estonia,1987,71,NA,1560000
Estonia,1988,70.5,NA,1570000
Estonia,1989,70,NA,1570000
Estonia,1990,69.5,NA,1550000
Estonia,1991,69.5,NA,1520000
Estonia,1992,68.3,NA,1490000
Estonia,1993,66.8,NA,1460000
Estonia,1994,68,NA,1430000
Estonia,1995,70,7138,1420000
Estonia,1996,70.3,7602,1410000
Estonia,1997,69.9,8692,1410000
Estonia,1998,70.7,9157,1400000
Estonia,1999,71,9091,1400000
Estonia,2000,70.8,9960,1390000
Estonia,2001,71.4,10626,1380000
Estonia,2002,72.1,11417,1370000
Estonia,2003,72.5,12362,1360000
Estonia,2004,73,13283,1360000
Estonia,2005,73.3,14631,1350000
Estonia,2006,73.3,16155,1340000
Estonia,2007,74.4,17459,1340000
Estonia,2008,75.2,16608,1340000
Estonia,2009,76.3,14205,1330000
Estonia,2010,76.3,14586,1330000
Estonia,2011,76.5,15693,1320000
Estonia,2012,77.2,16257,1320000
Estonia,2013,77.3,16553,1320000
Estonia,2014,77.8,17097,1320000
Estonia,2015,77.7,17402,1320000
Estonia,2016,77.8,17946,1320000
Estonia,2017,77.9,18962,1320000
Estonia,2018,78,19678,1330000
Estonia,2019,77.7,20408,1330000
Estonia,2020,78.3,19767,1330000
Eswatini,1960,46,NA,343000
Eswatini,1961,46.6,NA,350000
Eswatini,1962,47.2,NA,357000
Eswatini,1963,47.8,NA,365000
Eswatini,1964,48.5,NA,374000
Eswatini,1965,49.2,NA,384000
Eswatini,1966,49.8,NA,395000
Eswatini,1967,50.3,NA,407000
Eswatini,1968,50.8,NA,419000
Eswatini,1969,51.5,NA,431000
Eswatini,1970,52,972,444000
Eswatini,1971,52.6,1074,457000
Eswatini,1972,53.2,1099,471000
Eswatini,1973,53.7,1164,485000
Eswatini,1974,54.5,1195,500000
Eswatini,1975,55.2,1320,516000
Eswatini,1976,55.8,1253,532000
Eswatini,1977,56.3,1226,550000
Eswatini,1978,56.8,1202,568000
Eswatini,1979,57.3,1199,588000
Eswatini,1980,57.7,1304,608000
Eswatini,1981,58.2,1444,630000
Eswatini,1982,57.6,1411,652000
Eswatini,1983,59,1380,675000
Eswatini,1984,59.6,1414,699000
Eswatini,1985,60,1418,724000
Eswatini,1986,60.5,1538,749000
Eswatini,1987,61,1704,774000
Eswatini,1988,61.4,1757,798000
Eswatini,1989,61.8,1922,822000
Eswatini,1990,61.9,2258,845000
Eswatini,1991,61.9,2236,867000
Eswatini,1992,61.8,2250,888000
Eswatini,1993,60.9,2266,908000
Eswatini,1994,59.3,2270,927000
Eswatini,1995,57.2,2330,946000
Eswatini,1996,55.4,2371,963000
Eswatini,1997,53,2400,980000
Eswatini,1998,50.7,2421,994000
Eswatini,1999,48.3,2456,1010000
Eswatini,2000,46.3,2472,1010000
Eswatini,2001,45,2477,1020000
Eswatini,2002,43.9,2572,1020000
Eswatini,2003,43.1,2662,1030000
Eswatini,2004,43.3,2749,1030000
Eswatini,2005,44.1,2902,1040000
Eswatini,2006,44.9,3060,1040000
Eswatini,2007,45.5,3175,1050000
Eswatini,2008,46.4,3179,1060000
Eswatini,2009,48,3206,1060000
Eswatini,2010,49.8,3304,1070000
Eswatini,2011,50.9,3356,1080000
Eswatini,2012,52.1,3513,1090000
Eswatini,2013,53.5,3624,1100000
Eswatini,2014,54.9,3630,1100000
Eswatini,2015,56.1,3680,1110000
Eswatini,2016,57,3686,1120000
Eswatini,2017,57.8,3725,1140000
Eswatini,2018,58.3,3775,1150000
Eswatini,2019,58,3833,1160000
Eswatini,2020,59.1,3723,1170000
Etiopía,1960,39.1,NA,22700000
Etiopía,1961,39.7,NA,23200000
Etiopía,1962,40.3,NA,23800000
Etiopía,1963,40.2,NA,24400000
Etiopía,1964,39,NA,25000000
Etiopía,1965,40,NA,25600000
Etiopía,1966,42,NA,26300000
Etiopía,1967,42.4,NA,26900000
Etiopía,1968,42.7,NA,27700000
Etiopía,1969,43,NA,28400000
Etiopía,1970,43.2,NA,29200000
Etiopía,1971,43.1,NA,30100000
Etiopía,1972,41,NA,31000000
Etiopía,1973,38.9,NA,31900000
Etiopía,1974,40,NA,32600000
Etiopía,1975,44.1,NA,33100000
Etiopía,1976,43.7,NA,33600000
Etiopía,1977,43.4,NA,34000000
Etiopía,1978,44.3,NA,34500000
Etiopía,1979,44.6,NA,35100000
Etiopía,1980,45,NA,36000000
Etiopía,1981,45.3,303,37000000
Etiopía,1982,42.6,298,38100000
Etiopía,1983,41.5,313,39400000
Etiopía,1984,46.3,294,40700000
Etiopía,1985,46.9,253,42000000
Etiopía,1986,47.4,269,43300000
Etiopía,1987,47.6,297,44800000
Etiopía,1988,47.3,289,46300000
Etiopía,1989,46.9,278,47900000
Etiopía,1990,48.4,276,49600000
Etiopía,1991,48.9,248,51400000
Etiopía,1992,49.2,218,53300000
Etiopía,1993,49.4,238,55200000
Etiopía,1994,49.6,237,57000000
Etiopía,1995,50.1,244,58900000
Etiopía,1996,50.6,265,60700000
Etiopía,1997,51.1,265,62500000
Etiopía,1998,50.8,249,64300000
Etiopía,1999,51.1,254,66200000
Etiopía,2000,53.3,262,68200000
Etiopía,2001,54.2,276,70100000
Etiopía,2002,55,272,72200000
Etiopía,2003,55.9,259,74200000
Etiopía,2004,57,286,76300000
Etiopía,2005,58.2,310,78500000
Etiopía,2006,59.5,335,80700000
Etiopía,2007,60.8,363,82900000
Etiopía,2008,61.9,391,85200000
Etiopía,2009,63,414,87600000
Etiopía,2010,64,453,90100000
Etiopía,2011,64.9,490,92700000
Etiopía,2012,65.6,518,95400000
Etiopía,2013,66.3,556,98100000
Etiopía,2014,66.8,596,101000000
Etiopía,2015,67.4,641,104000000
Etiopía,2016,67.9,682,106000000
Etiopía,2017,68.4,728,109000000
Etiopía,2018,68.8,757,112000000
Etiopía,2019,69,800,115000000
Etiopía,2020,69.6,827,118000000
Fiji,1960,64.8,2197,407000
Fiji,1961,64.8,2197,422000
Fiji,1962,65.1,2199,436000
Fiji,1963,65.4,2260,451000
Fiji,1964,65.6,2295,464000
Fiji,1965,65.5,2169,476000
Fiji,1966,65.5,2112,488000
Fiji,1967,65.3,2337,499000
Fiji,1968,65.3,2467,510000
Fiji,1969,65.2,2478,521000
Fiji,1970,64.7,2734,532000
Fiji,1971,65.1,2862,543000
Fiji,1972,65.1,3012,554000
Fiji,1973,65.4,3294,565000
Fiji,1974,65,3312,577000
Fiji,1975,66.5,3265,588000
Fiji,1976,67.7,3292,598000
Fiji,1977,67.3,3423,609000
Fiji,1978,67.8,3424,622000
Fiji,1979,66.5,3767,635000
Fiji,1980,65.7,3626,651000
Fiji,1981,66.2,3763,668000
Fiji,1982,66.5,3446,685000
Fiji,1983,67,3227,700000
Fiji,1984,66.1,3423,712000
Fiji,1985,65.8,3213,719000
Fiji,1986,66.1,3429,722000
Fiji,1987,66.2,3188,723000
Fiji,1988,66.2,3214,725000
Fiji,1989,66.3,3445,729000
Fiji,1990,66.3,3625,735000
Fiji,1991,66.4,3494,744000
Fiji,1992,66.2,3662,755000
Fiji,1993,66.2,3688,766000
Fiji,1994,66.1,3822,775000
Fiji,1995,66,3868,784000
Fiji,1996,65.9,4008,793000
Fiji,1997,66.5,3878,800000
Fiji,1998,65.9,3892,806000
Fiji,1999,65.8,4202,811000
Fiji,2000,66.2,4107,814000
Fiji,2001,66.6,4174,815000
Fiji,2002,66.5,4301,816000
Fiji,2003,67.1,4339,818000
Fiji,2004,67.1,4559,822000
Fiji,2005,67.1,4570,828000
Fiji,2006,67.1,4620,836000
Fiji,2007,67.1,4535,845000
Fiji,2008,67.5,4532,854000
Fiji,2009,67.6,4426,860000
Fiji,2010,67.7,4524,863000
Fiji,2011,67.7,4627,865000
Fiji,2012,67.9,4683,866000
Fiji,2013,68,4902,866000
Fiji,2014,68,5172,869000
Fiji,2015,68,5391,872000
Fiji,2016,68.2,5499,877000
Fiji,2017,68.3,5760,883000
Fiji,2018,68.4,5938,890000
Fiji,2019,68.4,5869,896000
Fiji,2020,68.6,4944,903000
Filipinas,1960,61.5,1193,27200000
Filipinas,1961,61.8,1220,28100000
Filipinas,1962,62.4,1237,29000000
Filipinas,1963,62.5,1281,30000000
Filipinas,1964,62.5,1283,30900000
Filipinas,1965,62.8,1310,31900000
Filipinas,1966,62.8,1327,32800000
Filipinas,1967,62.9,1356,33800000
Filipinas,1968,63.1,1383,34800000
Filipinas,1969,62.7,1407,35800000
Filipinas,1970,63.1,1417,36800000
Filipinas,1971,62.7,1451,37900000
Filipinas,1972,63.3,1487,39000000
Filipinas,1973,63.4,1572,40100000
Filipinas,1974,64.1,1580,41300000
Filipinas,1975,63.7,1620,42400000
Filipinas,1976,64.2,1714,43600000
Filipinas,1977,64.9,1760,44800000
Filipinas,1978,65.4,1801,46100000
Filipinas,1979,65.7,1851,47400000
Filipinas,1980,66,1895,48700000
Filipinas,1981,66.1,1907,50000000
Filipinas,1982,66.3,1924,51400000
Filipinas,1983,66.5,1907,52800000
Filipinas,1984,66.5,1725,54300000
Filipinas,1985,66.9,1564,55800000
Filipinas,1986,67,1576,57300000
Filipinas,1987,67.4,1602,58800000
Filipinas,1988,67.9,1664,60300000
Filipinas,1989,68.4,1722,61900000
Filipinas,1990,68.9,1730,63500000
Filipinas,1991,69.3,1681,65000000
Filipinas,1992,69.4,1647,66600000
Filipinas,1993,69.6,1643,68200000
Filipinas,1994,69.8,1675,69800000
Filipinas,1995,69.9,1712,71400000
Filipinas,1996,70.1,1772,73000000
Filipinas,1997,70.2,1822,74700000
Filipinas,1998,70.5,1773,76300000
Filipinas,1999,70.3,1792,78000000
Filipinas,2000,70.2,1831,79700000
Filipinas,2001,70.2,1847,81400000
Filipinas,2002,70.3,1876,83100000
Filipinas,2003,70.4,1931,84700000
Filipinas,2004,70.3,2018,86300000
Filipinas,2005,70.2,2078,87900000
Filipinas,2006,70.5,2149,89400000
Filipinas,2007,70.4,2251,90900000
Filipinas,2008,70.4,2310,92400000
Filipinas,2009,70.6,2305,94000000
Filipinas,2010,70.7,2433,95600000
Filipinas,2011,70.7,2484,97200000
Filipinas,2012,70.6,2611,98900000
Filipinas,2013,71,2740,101000000
Filipinas,2014,70.9,2867,102000000
Filipinas,2015,71,3001,104000000
Filipinas,2016,71.2,3168,105000000
Filipinas,2017,71.6,3338,107000000
Filipinas,2018,71.8,3501,108000000
Filipinas,2019,71.8,3665,110000000
Filipinas,2020,72.1,3272,111000000
Finlandia,1960,69.2,11425,4470000
Finlandia,1961,69.2,12208,4500000
Finlandia,1962,69.4,12487,4530000
Finlandia,1963,69.5,12806,4550000
Finlandia,1964,69.6,13402,4570000
Finlandia,1965,69.9,14066,4580000
Finlandia,1966,70,14346,4590000
Finlandia,1967,70.1,14578,4590000
Finlandia,1968,70.1,14846,4600000
Finlandia,1969,70.7,16280,4610000
Finlandia,1970,70.9,17129,4630000
Finlandia,1971,71.3,17510,4650000
Finlandia,1972,71.7,18753,4680000
Finlandia,1973,71.7,19949,4700000
Finlandia,1974,72.2,20487,4720000
Finlandia,1975,72.4,20764,4730000
Finlandia,1976,72.8,20773,4750000
Finlandia,1977,73.3,20765,4760000
Finlandia,1978,73.6,21310,4770000
Finlandia,1979,74,22769,4790000
Finlandia,1980,74.3,23922,4810000
Finlandia,1981,74.7,24133,4840000
Finlandia,1982,74.8,24744,4860000
Finlandia,1983,75,25364,4890000
Finlandia,1984,74.9,26046,4910000
Finlandia,1985,75,26858,4930000
Finlandia,1986,75.1,27508,4950000
Finlandia,1987,75.1,28411,4960000
Finlandia,1988,75.3,29806,4980000
Finlandia,1989,75.4,31210,5000000
Finlandia,1990,75.7,31280,5020000
Finlandia,1991,76,29278,5040000
Finlandia,1992,76.3,28155,5070000
Finlandia,1993,76.8,27834,5100000
Finlandia,1994,76.9,28812,5120000
Finlandia,1995,77.2,29913,5140000
Finlandia,1996,77.3,30908,5150000
Finlandia,1997,77.6,32768,5160000
Finlandia,1998,77.8,34465,5180000
Finlandia,1999,78,35891,5190000
Finlandia,2000,78.4,37884,5200000
Finlandia,2001,78.6,38785,5210000
Finlandia,2002,78.8,39351,5230000
Finlandia,2003,79,40044,5240000
Finlandia,2004,79.3,41522,5260000
Finlandia,2005,79.6,42531,5280000
Finlandia,2006,79.7,44074,5300000
Finlandia,2007,80,46213,5320000
Finlandia,2008,80.2,46359,5340000
Finlandia,2009,80.4,42412,5370000
Finlandia,2010,80.7,43564,5390000
Finlandia,2011,80.9,44467,5410000
Finlandia,2012,81.2,43637,5440000
Finlandia,2013,81.4,43045,5460000
Finlandia,2014,81.7,42711,5480000
Finlandia,2015,81.8,42802,5500000
Finlandia,2016,81.8,43879,5510000
Finlandia,2017,81.8,45174,5520000
Finlandia,2018,81.9,45629,5530000
Finlandia,2019,82,46135,5540000
Finlandia,2020,82.2,45010,5550000
Francia,1960,71.3,11176,46300000
Francia,1961,71.2,11579,46900000
Francia,1962,71.2,12200,47600000
Francia,1963,71.7,12780,48200000
Francia,1964,71.8,13451,48700000
Francia,1965,72,13938,49200000
Francia,1966,72.1,14521,49700000
Francia,1967,72.1,15102,50000000
Francia,1968,72.1,15657,50400000
Francia,1969,72.6,16644,50800000
Francia,1970,72.7,17526,51200000
Francia,1971,72.9,18313,51600000
Francia,1972,73.2,18986,52000000
Francia,1973,73.4,20033,52400000
Francia,1974,73.3,20745,52700000
Francia,1975,73.6,20416,53000000
Francia,1976,74,21192,53200000
Francia,1977,74.3,21827,53400000
Francia,1978,74.5,22602,53600000
Francia,1979,74.7,23309,53900000
Francia,1980,74.9,23572,54100000
Francia,1981,75.1,23708,54400000
Francia,1982,75.3,24176,54700000
Francia,1983,75.6,24343,55000000
Francia,1984,75.8,24574,55300000
Francia,1985,76,24833,55500000
Francia,1986,76.5,25270,55800000
Francia,1987,76.8,25770,56100000
Francia,1988,77,26840,56400000
Francia,1989,77.2,27855,56700000
Francia,1990,77.4,28524,56900000
Francia,1991,77.6,28663,57100000
Francia,1992,77.8,28977,57400000
Francia,1993,78,28671,57600000
Francia,1994,78.2,29238,57800000
Francia,1995,78.4,29746,58000000
Francia,1996,78.7,30060,58200000
Francia,1997,78.8,30653,58400000
